latitude,longitude,class
5.681643161952232,36.81056596808595,1.0
20.764843638442258,48.006133835552056,1.0
47.34105401716514,14.834910304611732,1.0
6.99729369420527,1.7455892288163022,1.0
30.139803356422995,3.662350051811053,1.0
22.560152451496762,9.15128594644845,1.0
7.869342514726579,47.168826647603105,1.0
47.24086218880598,45.56956027255413,1.0
14.097004854161172,48.20787094010496,1.0
5.3679556983097845,31.581215720221966,1.0
26.15910340657588,40.107802153525775,1.0
3.380127660610027,35.80699224063375,1.0
18.557408589408958,25.485570094157104,1.0
3.4928111189283797,37.398386649705465,1.0
0.7550687774779297,29.51330550328023,1.0
56.97272508847665,41.27299570447619,-1.0
27.35526633441007,56.375805650460364,-1.0
31.01204233757415,25.684263633045674,-1.0
38.40827522402794,57.92605251880183,-1.0
26.886308570041212,50.13254341664492,-1.0
47.502771042949504,31.823731183990827,-1.0
58.344116204119985,38.86157760676539,-1.0
47.169006521064354,61.02544433072955,-1.0
40.087560720088035,48.16783646467247,-1.0
71.37682049477584,39.628682158542965,-1.0
72.6488004600412,40.90787154830604,-1.0
39.85096000214129,47.64285286605204,-1.0
44.00003503204485,29.332745188569326,-1.0
41.22667148834671,35.37184381396156,-1.0
70.60321558550496,55.73850295389004,-1.0
73.38478949486267,26.27041684322839,-1.0
40.62322551894506,35.51464750610489,-1.0
53.82932829505189,69.53037154719638,-1.0
58.46332941474417,30.8132543661364,-1.0
69.07612510719767,74.48758533722892,-1.0
62.573202092074425,45.78046563251773,-1.0
66.90108074595742,54.97905644079027,-1.0
52.766784796555726,31.047952105706816,-1.0
43.74330318055279,74.28167971734796,-1.0
71.81256386754151,26.77735087141968,-1.0
47.94983276002081,30.447597022223675,-1.0
69.5241961959618,43.12580750870876,-1.0
48.4612294320366,69.74361119679295,-1.0
63.57641707206022,71.3677354931207,-1.0
31.32080682051687,26.140182100804388,-1.0
61.40591501467769,61.92357889046989,-1.0
66.71787623410839,28.343834646224575,-1.0
43.08238938900557,60.14461375027211,-1.0
53.47350119249747,68.94629167970459,-1.0
66.8720210318221,63.67266116655843,-1.0
60.65634464049751,63.870149682351816,-1.0
40.165863612268005,51.654428318030895,-1.0
70.67524474689577,67.96145354491347,-1.0
44.470516861337366,32.8541080828222,-1.0
66.78475489684689,61.72272924359113,-1.0
72.27239288127247,43.84437513420434,-1.0
65.99797107245014,47.071090275039666,-1.0
58.69171861076822,73.10679669529293,-1.0
42.27800522789794,33.77883328290577,-1.0
28.88468806527883,63.5533834669776,-1.0
36.25596773834516,34.74736805363224,-1.0
53.57979882897139,73.27254301706375,-1.0
48.25737932733034,68.02792579940008,-1.0
54.64356062622166,68.21497723855538,-1.0
53.20562576023271,42.68934993378804,-1.0
65.99857723188704,37.7567025458595,-1.0
31.827972535604083,42.45344645187188,-1.0
45.32422011063797,27.76533812207704,-1.0
50.82369844027993,33.26712340292239,-1.0
41.83106242769358,43.71983723569227,-1.0
64.90576832267695,57.753036841305565,-1.0
54.83335350669273,39.941828964336864,-1.0
37.77208112264705,65.35763070511173,-1.0
47.90340544509067,63.49148477774499,-1.0
40.95641139625772,58.862994428225576,-1.0
42.64835226714155,25.29713826531088,-1.0
29.778230859065353,74.42830500637567,-1.0
25.117082948071808,48.765960553133674,-1.0
73.54789814245655,71.45933058871674,-1.0
62.28421976941904,44.849054311270436,-1.0
68.3168869112637,46.70327467530407,-1.0
52.1828609361081,66.97867815807507,-1.0
29.78010138431717,66.87128312945006,-1.0
31.319377597301703,35.013281319262624,-1.0
56.3342106796335,26.37591083866569,-1.0
31.408073230016328,36.5465052190379,-1.0
69.31261234662807,71.08380910142861,-1.0
67.90521014729512,54.069591431895844,-1.0
69.71614273588281,68.91899785304518,-1.0
54.62177758840579,34.83388634681525,-1.0
60.154858519064085,69.64434678907551,-1.0
29.975668156519795,46.08956761301481,-1.0
65.54586845596877,72.42116342354731,-1.0
32.9015265467922,73.85222010057184,-1.0
58.1244179760784,29.215737915518286,-1.0
52.42361958095779,66.20727184989376,-1.0
41.95035270090007,28.070694670840773,-1.0
55.67092402795505,52.56133028220927,-1.0
39.41197781867998,53.02840992445895,-1.0
25.769213443967807,47.840722023156744,-1.0
26.420681195164207,32.26173399350511,-1.0
50.83997546230794,58.70229849931042,-1.0
74.22554633380558,45.64778558802651,-1.0
35.28414212183168,40.81907070448292,-1.0
34.18088969977554,26.914467589736347,-1.0
26.53433358884913,52.03797075402168,-1.0
54.18641798951701,72.33793998313132,-1.0
38.339571152330905,53.15883752791142,-1.0
65.85476658245666,73.86191755026704,-1.0
48.428421370106065,32.40704600638025,-1.0
74.91413738186776,60.670167470317196,-1.0
29.62300798638785,32.97442282089087,-1.0
51.136426348765525,40.25277677380004,-1.0
46.46161007973041,42.98878843287781,-1.0
61.20109099650805,37.661507592785846,-1.0
25.05627885396632,59.895421500563465,-1.0
42.68583951493605,34.21374166399717,-1.0
39.5834586383413,31.424162786834998,-1.0
60.73187530005198,28.79704391081085,-1.0
72.676973183719,42.8099864339071,-1.0
28.3819832605313,58.371482700615864,-1.0
35.74292426391813,43.09548095722249,-1.0
65.46481596631048,41.424788060842374,-1.0
57.49768298349053,47.53844344263719,-1.0
39.82041039750382,60.04868880967645,-1.0
59.9714487337501,66.85419311994644,-1.0
56.69484205937667,26.7221677628823,-1.0
52.282302451244334,64.75986303766271,-1.0
71.41303068623449,40.8272709380651,-1.0
52.67638930531213,49.52397964058979,-1.0
49.529598410121864,30.59551886416762,-1.0
56.92322802941197,58.735331432053414,-1.0
59.60716656761168,44.560103502254606,-1.0
55.8856036071402,42.31376777883227,-1.0
63.499100555208386,67.24283038386474,-1.0
34.48212524904501,56.7508671128996,-1.0
39.57713254678329,39.65773723550998,-1.0
74.63317406554685,25.60253477526868,-1.0
52.59654593494303,36.24305075394007,-1.0
53.077153888305816,49.958585701788415,-1.0
40.43007721348237,25.135726086467898,-1.0
61.57397535672555,47.85259581851618,-1.0
46.07628706900613,52.54888787745254,-1.0
54.89651090836117,27.36060628368937,-1.0
44.80572573706915,30.73209929098474,-1.0
50.31418733013197,67.49520035430055,-1.0
25.575747164927936,66.36249410421664,-1.0
36.66294772761023,55.233159619888205,-1.0
34.42273549477202,60.99348549392889,-1.0
67.52920899742364,68.2874182061666,-1.0
37.413901592248706,61.86154798765667,-1.0
66.06121412245633,64.78579909691848,-1.0
37.32998494309985,74.36539364351557,-1.0
38.07739101770638,35.54585321164635,-1.0
37.98849916638054,56.537053059706324,-1.0
32.41745261079877,52.73557414544162,-1.0
42.791422739745244,57.37454177894187,-1.0
27.24845102690614,55.86132923642215,-1.0
58.324878417821864,69.55181502159519,-1.0
65.43775970495611,71.70095976964095,-1.0
62.252187395082196,34.34588082430497,-1.0
51.736336321683254,72.68589627356175,-1.0
36.1712191314231,46.556627723220515,-1.0
57.775152136439054,27.32376321849548,-1.0
30.671942897136685,69.9521481675036,-1.0
61.925188693600916,39.752911908429624,-1.0
50.1387058198707,36.53849987351154,-1.0
43.719140116615975,26.387966753132197,-1.0
73.83133252846754,60.481267093608814,-1.0
41.938846427005174,42.63431045020366,-1.0
47.130362829857326,37.70790953417404,-1.0
25.794462120267447,36.77570601756896,-1.0
63.94164679009619,27.99323010750589,-1.0
35.7138026189766,74.56518294903704,-1.0
66.74865952326402,37.899103496570866,-1.0
27.289438621753433,66.23711118951545,-1.0
61.273766600952264,27.647301889606958,-1.0
60.05585289584834,34.49339183126921,-1.0
65.09370372312475,59.18005511509832,-1.0
33.17496518509432,59.7120281911468,-1.0
67.83090817958544,41.01878960244092,-1.0
26.52817367691523,69.7808606106926,-1.0
67.6422095182242,69.3700950223449,-1.0
45.29273180315109,33.753760450996985,-1.0
50.28183269687388,51.38645558500694,-1.0
62.70194598835248,40.31727605422985,-1.0
67.92125580852326,60.24046191898015,-1.0
56.9129589932965,26.473157172800622,-1.0
36.404002474033234,25.994704462199092,-1.0
59.99008955824372,70.69602075228858,-1.0
46.617132023716806,61.56181925207149,-1.0
70.36490432330439,63.22758776830723,-1.0
26.724440556920282,42.739195521290576,-1.0
27.860498938316724,38.611742721103724,-1.0
27.924809571599408,65.35155945807287,-1.0
70.41243077579662,33.7503171708347,-1.0
36.484024599905865,34.32859072933617,-1.0
53.31748082019764,25.911484865529076,-1.0
74.42558155139457,35.03933362685458,-1.0
67.8916958066466,55.79436683217945,-1.0
39.36862615740739,30.430562093226587,-1.0
49.27938166976955,74.12528445249697,-1.0
34.35487144898423,68.83031704978308,-1.0
40.808413800710895,47.282263306267346,-1.0
45.93337632137098,39.691810928184,-1.0
50.1409572022372,43.59446792497262,-1.0
47.43784521504206,64.59720034130842,-1.0
66.21474068653674,29.356150975903937,-1.0
32.56933627265111,47.52014785565198,-1.0
36.034828091341815,57.75454916187252,-1.0
52.71674214367193,58.362212840480026,-1.0
52.53342638792628,40.860096024541406,-1.0
32.717437998854585,31.75110455603054,-1.0
51.1233526347922,51.63934002167078,-1.0
50.72207592567122,71.88999607552262,-1.0
